entity_1,relationship,entity_2
Sinister,acted_by,Fred Dalton Thompson
Sinister,released_in,2012
Sinister,described_as,Washed-up true-crime writer Ellison Oswalt finds a box of super 8 home movies that suggest the murder he is currently researching is the work of a serial killer whose work dates back to the 1960s.
Wreck-It Ralph,genre,Animation
Wreck-It Ralph,genre,Adventure
Wreck-It Ralph,genre,Comedy
Wreck-It Ralph,directed_by,Rich Moore
Wreck-It Ralph,acted_by,John C. Reilly
Wreck-It Ralph,acted_by,Jack McBrayer
Wreck-It Ralph,acted_by,Jane Lynch
Wreck-It Ralph,acted_by,Sarah Silverman
Wreck-It Ralph,released_in,2012
Wreck-It Ralph,described_as,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
Snow White and the Huntsman,genre,Action
Snow White and the Huntsman,genre,Adventure
Snow White and the Huntsman,genre,Drama
Snow White and the Huntsman,directed_by,Rupert Sanders
Snow White and the Huntsman,acted_by,Kristen Stewart
Snow White and the Huntsman,acted_by,Chris Hemsworth
Snow White and the Huntsman,acted_by,Charlize Theron
Snow White and the Huntsman,acted_by,Sam Claflin
Snow White and the Huntsman,released_in,2012
Snow White and the Huntsman,described_as,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen."
Pan,genre,Adventure
Pan,genre,Family
Pan,genre,Fantasy
Pan,directed_by,Joe Wright
Pan,acted_by,Levi Miller
Pan,acted_by,Hugh Jackman
Pan,acted_by,Garrett Hedlund
Pan,acted_by,Rooney Mara
Pan,released_in,2015
Pan,described_as,"12-year-old orphan Peter is spirited away to the magical world of Neverland, where he finds both fun and danger, and ultimately discovers his destiny -- to become the hero who will be forever known as Peter Pan."
Transformers: Dark of the Moon,genre,Action
Transformers: Dark of the Moon,genre,Adventure
Transformers: Dark of the Moon,genre,Sci-Fi
Transformers: Dark of the Moon,directed_by,Michael Bay
Transformers: Dark of the Moon,acted_by,Shia LaBeouf
Transformers: Dark of the Moon,acted_by,Rosie Huntington-Whiteley
Transformers: Dark of the Moon,acted_by,Tyrese Gibson
Transformers: Dark of the Moon,acted_by,Josh Duhamel
Transformers: Dark of the Moon,released_in,2011
Transformers: Dark of the Moon,described_as,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets."
Juno,genre,Comedy
Juno,genre,Drama
Juno,directed_by,Jason Reitman
Juno,acted_by,Ellen Page
Juno,acted_by,Michael Cera
Juno,acted_by,Jennifer Garner
Juno,acted_by,Jason Bateman
Juno,released_in,2007
Juno,described_as,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child."
A Hologram for the King,genre,Comedy
A Hologram for the King,genre,Drama
A Hologram for the King,directed_by,Tom Tykwer
A Hologram for the King,acted_by,Tom Hanks
A Hologram for the King,acted_by,Sarita Choudhury
A Hologram for the King,acted_by,Ben Whishaw
A Hologram for the King,acted_by,Alexander Black
A Hologram for the King,released_in,2016
A Hologram for the King,described_as,A failed American sales rep looks to recoup his losses by traveling to Saudi Arabia and selling his company's product to a wealthy monarch.
Money Monster,genre,Crime
Money Monster,genre,Drama
Money Monster,genre,Thriller
Money Monster,directed_by,Jodie Foster
Money Monster,acted_by,George Clooney
Money Monster,acted_by,Julia Roberts
Money Monster,acted_by,Jack O'Connell
Money Monster,acted_by,Dominic West
Money Monster,released_in,2016
Money Monster,described_as,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.
The Other Woman,genre,Comedy
The Other Woman,genre,Romance
The Other Woman,directed_by,Nick Cassavetes
The Other Woman,acted_by,Cameron Diaz
The Other Woman,acted_by,Leslie Mann
The Other Woman,acted_by,Kate Upton
The Other Woman,acted_by,Nikolaj Coster-Waldau
The Other Woman,released_in,2014
The Other Woman,described_as,"After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B."
Enchanted,genre,Animation
Enchanted,genre,Comedy
Enchanted,genre,Family
Enchanted,directed_by,Kevin Lima
Enchanted,acted_by,Amy Adams
Enchanted,acted_by,Susan Sarandon
Enchanted,acted_by,James Marsden
Enchanted,acted_by,Patrick Dempsey
Enchanted,released_in,2007
Enchanted,described_as,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil queen, where she falls in love with a lawyer."
The Intern,genre,Comedy
The Intern,genre,Drama
The Intern,directed_by,Nancy Meyers
The Intern,acted_by,Robert De Niro
The Intern,acted_by,Anne Hathaway
The Intern,acted_by,Rene Russo
The Intern,acted_by,Anders Holm
The Intern,released_in,2015
The Intern,described_as,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."
Little Miss Sunshine,genre,Comedy
Little Miss Sunshine,genre,Drama
Little Miss Sunshine,directed_by,Jonathan Dayton
Little Miss Sunshine,acted_by,Steve Carell
Little Miss Sunshine,acted_by,Toni Collette
Little Miss Sunshine,acted_by,Greg Kinnear
Little Miss Sunshine,acted_by,Abigail Breslin
Little Miss Sunshine,released_in,2006
Little Miss Sunshine,described_as,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.
Bleed for This,genre,Biography
Bleed for This,genre,Drama
Bleed for This,genre,Sport
Bleed for This,directed_by,Ben Younger
Bleed for This,acted_by,Miles Teller
Bleed for This,acted_by,Aaron Eckhart
Bleed for This,acted_by,Katey Sagal
Bleed for This,acted_by,Ciarán Hinds
Bleed for This,released_in,2016
Bleed for This,described_as,"The inspirational story of World Champion Boxer Vinny Pazienza who, after a near fatal car crash which left him not knowing if he'd ever walk again, made one of sport's most incredible comebacks."
Clash of the Titans,genre,Action
Clash of the Titans,genre,Adventure
Clash of the Titans,genre,Fantasy
Clash of the Titans,directed_by,Louis Leterrier
Clash of the Titans,acted_by,Sam Worthington
Clash of the Titans,acted_by,Liam Neeson
Clash of the Titans,acted_by,Ralph Fiennes
Clash of the Titans,acted_by,Jason Flemyng
Clash of the Titans,released_in,2010
Clash of the Titans,described_as,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth."
The Finest Hours,genre,Action
The Finest Hours,genre,Drama
The Finest Hours,genre,History
The Finest Hours,directed_by,Craig Gillespie
The Finest Hours,acted_by,Chris Pine
The Finest Hours,acted_by,Casey Affleck
The Finest Hours,acted_by,Ben Foster
The Finest Hours,acted_by,Eric Bana
The Finest Hours,released_in,2016
The Finest Hours,described_as,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.
Tron,genre,Action
Tron,genre,Adventure
Tron,genre,Sci-Fi
Tron,directed_by,Joseph Kosinski
Tron,acted_by,Jeff Bridges
Tron,acted_by,Garrett Hedlund
Tron,acted_by,Olivia Wilde
Tron,acted_by,Bruce Boxleitner
Tron,released_in,2010
Tron,described_as,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.
The Hunger Games: Catching Fire,genre,Action
The Hunger Games: Catching Fire,genre,Adventure
The Hunger Games: Catching Fire,genre,Mystery
The Hunger Games: Catching Fire,directed_by,Francis Lawrence
The Hunger Games: Catching Fire,acted_by,Jennifer Lawrence
The Hunger Games: Catching Fire,acted_by,Josh Hutcherson
The Hunger Games: Catching Fire,acted_by,Liam Hemsworth
The Hunger Games: Catching Fire,acted_by,Philip Seymour Hoffman
The Hunger Games: Catching Fire,released_in,2013
The Hunger Games: Catching Fire,described_as,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.
All Good Things,genre,Crime
All Good Things,genre,Drama
All Good Things,genre,Mystery
All Good Things,directed_by,Andrew Jarecki
All Good Things,acted_by,Ryan Gosling
All Good Things,acted_by,Kirsten Dunst
All Good Things,acted_by,Frank Langella
All Good Things,acted_by,Lily Rabe
All Good Things,released_in,2010
All Good Things,described_as,"Mr. David Marks was suspected but never tried for killing his wife Katie who disappeared in 1982, but the truth is eventually revealed."
Kickboxer: Vengeance,genre,Action
Kickboxer: Vengeance,directed_by,John Stockwell
Kickboxer: Vengeance,acted_by,Dave Bautista
Kickboxer: Vengeance,acted_by,Alain Moussi
Kickboxer: Vengeance,acted_by,Gina Carano
Kickboxer: Vengeance,acted_by,Jean-Claude Van Damme
Kickboxer: Vengeance,released_in,2016
Kickboxer: Vengeance,described_as,A kick boxer is out to avenge his brother.
The Last Airbender,genre,Action
The Last Airbender,genre,Adventure
The Last Airbender,genre,Family
The Last Airbender,directed_by,M. Night Shyamalan
The Last Airbender,acted_by,Noah Ringer
The Last Airbender,acted_by,Nicola Peltz
The Last Airbender,acted_by,Jackson Rathbone
The Last Airbender,acted_by,Dev Patel
The Last Airbender,released_in,2010
The Last Airbender,described_as,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom."
Sex Tape,genre,Comedy
Sex Tape,genre,Romance
Sex Tape,directed_by,Jake Kasdan
Sex Tape,acted_by,Jason Segel
Sex Tape,acted_by,Cameron Diaz
Sex Tape,acted_by,Rob Corddry
Sex Tape,acted_by,Ellie Kemper
Sex Tape,released_in,2014
Sex Tape,described_as,"A married couple wake up to discover that the sex tape they made the evening before has gone missing, leading to a frantic search for its whereabouts."
What to Expect When You're Expecting,genre,Comedy
What to Expect When You're Expecting,genre,Drama
What to Expect When You're Expecting,genre,Romance
What to Expect When You're Expecting,directed_by,Kirk Jones
What to Expect When You're Expecting,acted_by,Cameron Diaz
What to Expect When You're Expecting,acted_by,Matthew Morrison
What to Expect When You're Expecting,acted_by,J. Todd Smith
What to Expect When You're Expecting,acted_by,Dennis Quaid
What to Expect When You're Expecting,released_in,2012
What to Expect When You're Expecting,described_as,"Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby, and realize that no matter what you plan for, life does not always deliver what is expected."
Moneyball,genre,Biography
Moneyball,genre,Drama
Moneyball,genre,Sport
Moneyball,directed_by,Bennett Miller
Moneyball,acted_by,Brad Pitt
Moneyball,acted_by,Robin Wright
Moneyball,acted_by,Jonah Hill
Moneyball,acted_by,Philip Seymour Hoffman
Moneyball,released_in,2011
Moneyball,described_as,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.
Ghost Rider,genre,Action
Ghost Rider,genre,Fantasy
Ghost Rider,genre,Thriller
Ghost Rider,directed_by,Mark Steven Johnson
Ghost Rider,acted_by,Nicolas Cage
Ghost Rider,acted_by,Eva Mendes
Ghost Rider,acted_by,Sam Elliott
Ghost Rider,acted_by,Matt Long
Ghost Rider,released_in,2007
Ghost Rider,described_as,"Stunt motorcyclist Johnny Blaze gives up his soul to become a hellblazing vigilante, to fight against power hungry Blackheart, the son of the devil himself."
Unbroken,genre,Biography
Unbroken,genre,Drama
Unbroken,genre,Sport
Unbroken,directed_by,Angelina Jolie
Unbroken,acted_by,Jack O'Connell
Unbroken,acted_by,Miyavi
Unbroken,acted_by,Domhnall Gleeson
Unbroken,acted_by,Garrett Hedlund
Unbroken,released_in,2014
Unbroken,described_as,"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp."
Immortals,genre,Action
Immortals,genre,Drama
Immortals,genre,Fantasy
Immortals,directed_by,Tarsem Singh
Immortals,acted_by,Henry Cavill
Immortals,acted_by,Mickey Rourke
Immortals,acted_by,John Hurt
Immortals,acted_by,Stephen Dorff
Immortals,released_in,2011
Immortals,described_as,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity."
Sunshine,genre,Adventure
Sunshine,genre,Sci-Fi
Sunshine,genre,Thriller
Sunshine,directed_by,Danny Boyle
Sunshine,acted_by,Cillian Murphy
Sunshine,acted_by,Rose Byrne
Sunshine,acted_by,Chris Evans
Sunshine,acted_by,Michelle Yeoh
Sunshine,released_in,2007
Sunshine,described_as,A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.
Brave,genre,Animation
Brave,genre,Adventure
Brave,genre,Comedy
Brave,directed_by,Mark Andrews
Brave,acted_by,Kelly Macdonald
Brave,acted_by,Billy Connolly
Brave,acted_by,Emma Thompson
Brave,acted_by,Julie Walters
Brave,released_in,2012
Brave,described_as,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
Män som hatar kvinnor,genre,Drama
Män som hatar kvinnor,genre,Mystery
Män som hatar kvinnor,genre,Thriller
Män som hatar kvinnor,directed_by,Niels Arden Oplev
Män som hatar kvinnor,acted_by,Michael Nyqvist
Män som hatar kvinnor,acted_by,Noomi Rapace
Män som hatar kvinnor,acted_by,Ewa Fröling
Män som hatar kvinnor,acted_by,Lena Endre
Män som hatar kvinnor,released_in,2009
Män som hatar kvinnor,described_as,A journalist is aided in his search for a woman who has been missing -- or dead -- for forty years by a young female hacker.
Adoration,genre,Drama
Adoration,genre,Romance
Adoration,directed_by,Anne Fontaine
Adoration,acted_by,Naomi Watts
Adoration,acted_by,Robin Wright
Adoration,acted_by,Xavier Samuel
Adoration,acted_by,James Frecheville
Adoration,released_in,2013
Adoration,described_as,A pair of childhood friends and neighbors fall for each other's sons.
The Drop,genre,Crime
The Drop,genre,Drama
The Drop,genre,Mystery
The Drop,directed_by,Michaël R. Roskam
The Drop,acted_by,Tom Hardy
The Drop,acted_by,Noomi Rapace
The Drop,acted_by,James Gandolfini
The Drop,acted_by,Matthias Schoenaerts
The Drop,released_in,2014
The Drop,described_as,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost."
She's the Man,genre,Comedy
She's the Man,genre,Romance
She's the Man,genre,Sport
She's the Man,directed_by,Andy Fickman
She's the Man,acted_by,Amanda Bynes
She's the Man,acted_by,Laura Ramsey
She's the Man,acted_by,Channing Tatum
She's the Man,acted_by,Vinnie Jones
She's the Man,released_in,2006
She's the Man,described_as,"When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for one of his soccer teammates, and soon learns she's not the only one with romantic troubles."
Daddy's Home,genre,Comedy
Daddy's Home,genre,Family
Daddy's Home,directed_by,Sean Anders
Daddy's Home,acted_by,Will Ferrell
Daddy's Home,acted_by,Mark Wahlberg
Daddy's Home,acted_by,Linda Cardellini
Daddy's Home,acted_by,Thomas Haden Church
Daddy's Home,released_in,2015
Daddy's Home,described_as,"Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns."
Let Me In,genre,Drama
Let Me In,genre,Horror
Let Me In,genre,Mystery
Let Me In,directed_by,Matt Reeves
Let Me In,acted_by,Kodi Smit-McPhee
Let Me In,acted_by,Chloë Grace Moretz
Let Me In,acted_by,Richard Jenkins
Let Me In,acted_by,Cara Buono
Let Me In,released_in,2010
Let Me In,described_as,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.
Never Back Down,genre,Action
Never Back Down,genre,Drama
Never Back Down,genre,Sport
Never Back Down,directed_by,Jeff Wadlow
Never Back Down,acted_by,Sean Faris
Never Back Down,acted_by,Djimon Hounsou
Never Back Down,acted_by,Amber Heard
Never Back Down,acted_by,Cam Gigandet
Never Back Down,released_in,2008
Never Back Down,described_as,A frustrated and conflicted teenager arrives at a new high school to discover an underground fight club and meet a classmate who begins to coerce him into fighting.
Grimsby,genre,Action
Grimsby,genre,Adventure
Grimsby,genre,Comedy
Grimsby,directed_by,Louis Leterrier
Grimsby,acted_by,Sacha Baron Cohen
Grimsby,acted_by,Mark Strong
Grimsby,acted_by,Rebel Wilson
Grimsby,acted_by,Freddie Crowder
Grimsby,released_in,2016
Grimsby,described_as,A new assignment forces a top spy to team up with his football hooligan brother.
Moon,genre,Drama
Moon,genre,Mystery
Moon,genre,Sci-Fi
Moon,directed_by,Duncan Jones
Moon,acted_by,Sam Rockwell
Moon,acted_by,Kevin Spacey
Moon,acted_by,Dominique McElligott
Moon,acted_by,Rosie Shaw
Moon,released_in,2009
Moon,described_as,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems."
Megamind,genre,Animation
Megamind,genre,Action
Megamind,genre,Comedy
Megamind,directed_by,Tom McGrath
Megamind,acted_by,Will Ferrell
Megamind,acted_by,Jonah Hill
Megamind,acted_by,Brad Pitt
Megamind,acted_by,Tina Fey
Megamind,released_in,2010
Megamind,described_as,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life."
Gangster Squad,genre,Action
Gangster Squad,genre,Crime
Gangster Squad,genre,Drama
Gangster Squad,directed_by,Ruben Fleischer
Gangster Squad,acted_by,Sean Penn
Gangster Squad,acted_by,Ryan Gosling
Gangster Squad,acted_by,Emma Stone
Gangster Squad,acted_by,Giovanni Ribisi
Gangster Squad,released_in,2013
Gangster Squad,described_as,"It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city."
Blood Father,genre,Action
Blood Father,genre,Crime
Blood Father,genre,Drama
Blood Father,directed_by,Jean-François Richet
Blood Father,acted_by,Mel Gibson
Blood Father,acted_by,Erin Moriarty
Blood Father,acted_by,Diego Luna
Blood Father,acted_by,Michael Parks
Blood Father,released_in,2016
Blood Father,described_as,An ex-con reunites with his estranged wayward 17-year old daughter to protect her from drug dealers who are trying to kill her.
He's Just Not That Into You,genre,Comedy
He's Just Not That Into You,genre,Drama
He's Just Not That Into You,genre,Romance
He's Just Not That Into You,directed_by,Ken Kwapis
He's Just Not That Into You,acted_by,Jennifer Aniston
He's Just Not That Into You,acted_by,Jennifer Connelly
He's Just Not That Into You,acted_by,Morgan Lily
He's Just Not That Into You,acted_by,Trenton Rogers
He's Just Not That Into You,released_in,2009
He's Just Not That Into You,described_as,The Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.
Kung Fu Panda 3,genre,Animation
Kung Fu Panda 3,genre,Action
Kung Fu Panda 3,genre,Adventure
Kung Fu Panda 3,directed_by,Alessandro Carloni
Kung Fu Panda 3,acted_by,Jack Black
Kung Fu Panda 3,acted_by,Bryan Cranston
Kung Fu Panda 3,acted_by,Dustin Hoffman
Kung Fu Panda 3,acted_by,Angelina Jolie
Kung Fu Panda 3,released_in,2016
Kung Fu Panda 3,described_as,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home."
The Rise of the Krays,genre,Crime
The Rise of the Krays,genre,Drama
The Rise of the Krays,directed_by,Zackary Adler
The Rise of the Krays,acted_by,Matt Vael
The Rise of the Krays,acted_by,Simon Cotton
The Rise of the Krays,acted_by,Kevin Leslie
The Rise of the Krays,acted_by,Olivia Moyles
The Rise of the Krays,released_in,2015
The Rise of the Krays,described_as,Two brothers unleash a psychotic reign of terror on their journey to build an empire of unprecedented power in the British Mafia.
Handsome Devil,genre,Drama
Handsome Devil,directed_by,John Butler
Handsome Devil,acted_by,Fionn O'Shea
Handsome Devil,acted_by,Nicholas Galitzine
Handsome Devil,acted_by,Andrew Scott
Handsome Devil,acted_by,Moe Dunford
Handsome Devil,released_in,2016
Handsome Devil,described_as,Ned and Conor are forced to share a bedroom at their boarding school. The loner and the star athlete at this rugby-mad school form an unlikely friendship until it's tested by the authorities.
Winter's Bone,genre,Drama
Winter's Bone,directed_by,Debra Granik
Winter's Bone,acted_by,Jennifer Lawrence
Winter's Bone,acted_by,John Hawkes
Winter's Bone,acted_by,Garret Dillahunt
Winter's Bone,acted_by,Isaiah Stone
Winter's Bone,released_in,2010
Winter's Bone,described_as,An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.
Horrible Bosses,genre,Comedy
Horrible Bosses,genre,Crime
Horrible Bosses,directed_by,Seth Gordon
Horrible Bosses,acted_by,Jason Bateman
Horrible Bosses,acted_by,Charlie Day
Horrible Bosses,acted_by,Jason Sudeikis
Horrible Bosses,acted_by,Steve Wiebe
Horrible Bosses,released_in,2011
Horrible Bosses,described_as,Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.
Mommy,genre,Drama
Mommy,directed_by,Xavier Dolan
Mommy,acted_by,Anne Dorval
Mommy,acted_by,Antoine-Olivier Pilon
Mommy,acted_by,Suzanne Clément
Mommy,acted_by,Patrick Huard
Mommy,released_in,2014
Mommy,described_as,"A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household."
Hellboy II: The Golden Army,genre,Action
Hellboy II: The Golden Army,genre,Adventure
Hellboy II: The Golden Army,genre,Fantasy
Hellboy II: The Golden Army,directed_by,Guillermo del Toro
Hellboy II: The Golden Army,acted_by,Ron Perlman
Hellboy II: The Golden Army,acted_by,Selma Blair
Hellboy II: The Golden Army,acted_by,Doug Jones
Hellboy II: The Golden Army,acted_by,John Alexander
Hellboy II: The Golden Army,released_in,2008
Hellboy II: The Golden Army,described_as,"The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy and his team must save the world from the rebellious creatures."
Beautiful Creatures,genre,Drama
Beautiful Creatures,genre,Fantasy
Beautiful Creatures,genre,Romance
Beautiful Creatures,directed_by,Richard LaGravenese
Beautiful Creatures,acted_by,Alice Englert
Beautiful Creatures,acted_by,Viola Davis
Beautiful Creatures,acted_by,Emma Thompson
Beautiful Creatures,acted_by,Alden Ehrenreich
Beautiful Creatures,released_in,2013
Beautiful Creatures,described_as,"Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective families, their history and their town."
Toni Erdmann,genre,Comedy
Toni Erdmann,genre,Drama
Toni Erdmann,directed_by,Maren Ade
Toni Erdmann,acted_by,Sandra Hüller
Toni Erdmann,acted_by,Peter Simonischek
Toni Erdmann,acted_by,Michael Wittenborn
Toni Erdmann,acted_by,Thomas Loibl
Toni Erdmann,released_in,2016
Toni Erdmann,described_as,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.
The Lovely Bones,genre,Drama
The Lovely Bones,genre,Fantasy
The Lovely Bones,genre,Thriller
The Lovely Bones,directed_by,Peter Jackson
The Lovely Bones,acted_by,Rachel Weisz
The Lovely Bones,acted_by,Mark Wahlberg
The Lovely Bones,acted_by,Saoirse Ronan
The Lovely Bones,acted_by,Susan Sarandon
The Lovely Bones,released_in,2009
The Lovely Bones,described_as,Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.
The Assassination of Jesse James by the Coward Robert Ford,genre,Biography
The Assassination of Jesse James by the Coward Robert Ford,genre,Crime
The Assassination of Jesse James by the Coward Robert Ford,genre,Drama
The Assassination of Jesse James by the Coward Robert Ford,directed_by,Andrew Dominik
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Brad Pitt
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Casey Affleck
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Sam Shepard
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Mary-Louise Parker
The Assassination of Jesse James by the Coward Robert Ford,released_in,2007
The Assassination of Jesse James by the Coward Robert Ford,described_as,"Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader."
Don Jon,genre,Comedy
Don Jon,genre,Drama
Don Jon,genre,Romance
Don Jon,directed_by,Joseph Gordon-Levitt
Don Jon,acted_by,Joseph Gordon-Levitt
Don Jon,acted_by,Scarlett Johansson
Don Jon,acted_by,Julianne Moore
Don Jon,acted_by,Tony Danza
Don Jon,released_in,2013
Don Jon,described_as,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love."
Bastille Day,genre,Action
Bastille Day,genre,Crime
Bastille Day,genre,Drama
Bastille Day,directed_by,James Watkins
Bastille Day,acted_by,Idris Elba
Bastille Day,acted_by,Richard Madden
Bastille Day,acted_by,Charlotte Le Bon
Bastille Day,acted_by,Kelly Reilly
Bastille Day,released_in,2016
Bastille Day,described_as,A young con artist and an unruly CIA agent embark on an anti-terrorist mission in France.
2307: Winter's Dream,genre,Sci-Fi
2307: Winter's Dream,directed_by,Joey Curtis
2307: Winter's Dream,acted_by,Paul Sidhu
2307: Winter's Dream,acted_by,Branden Coles
2307: Winter's Dream,acted_by,Arielle Holmes
2307: Winter's Dream,acted_by,Kelcey Watson
2307: Winter's Dream,released_in,2016
2307: Winter's Dream,described_as,"In 2307, a future soldier is sent on a mission to hunt down the leader of the humanoid rebellion."
Free State of Jones,genre,Action
Free State of Jones,genre,Biography
Free State of Jones,genre,Drama
Free State of Jones,directed_by,Gary Ross
Free State of Jones,acted_by,Matthew McConaughey
Free State of Jones,acted_by,Gugu Mbatha-Raw
Free State of Jones,acted_by,Mahershala Ali
Free State of Jones,acted_by,Keri Russell
Free State of Jones,released_in,2016
Free State of Jones,described_as,"A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters, runaway slaves, and women in an uprising against the corrupt local Confederate government."
Mr. Right,genre,Action
Mr. Right,genre,Comedy
Mr. Right,genre,Romance
Mr. Right,directed_by,Paco Cabezas
Mr. Right,acted_by,Anna Kendrick
Mr. Right,acted_by,Sam Rockwell
Mr. Right,acted_by,Tim Roth
Mr. Right,acted_by,James Ransone
Mr. Right,released_in,2015
Mr. Right,described_as,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him."
The Secret Life of Walter Mitty,genre,Adventure
The Secret Life of Walter Mitty,genre,Comedy
The Secret Life of Walter Mitty,genre,Drama
The Secret Life of Walter Mitty,directed_by,Ben Stiller
The Secret Life of Walter Mitty,acted_by,Ben Stiller
The Secret Life of Walter Mitty,acted_by,Kristen Wiig
The Secret Life of Walter Mitty,acted_by,Jon Daly
The Secret Life of Walter Mitty,acted_by,Kathryn Hahn
The Secret Life of Walter Mitty,released_in,2013
The Secret Life of Walter Mitty,described_as,"When his job along with that of his co-worker are threatened, Walter takes action in the real world embarking on a global journey that turns into an adventure more extraordinary than anything he could have ever imagined."
Dope,genre,Comedy
Dope,genre,Crime
Dope,genre,Drama
Dope,directed_by,Rick Famuyiwa
Dope,acted_by,Shameik Moore
Dope,acted_by,Tony Revolori
Dope,acted_by,Kiersey Clemons
Dope,acted_by,Kimberly Elise
Dope,released_in,2015
Dope,described_as,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure."
Underworld Awakening,genre,Action
Underworld Awakening,genre,Fantasy
Underworld Awakening,genre,Horror
Underworld Awakening,directed_by,Måns Mårlind
Underworld Awakening,acted_by,Kate Beckinsale
Underworld Awakening,acted_by,Michael Ealy
Underworld Awakening,acted_by,India Eisley
Underworld Awakening,acted_by,Stephen Rea
Underworld Awakening,released_in,2012
Underworld Awakening,described_as,"When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind."
Antichrist,genre,Drama
Antichrist,genre,Horror
Antichrist,directed_by,Lars von Trier
Antichrist,acted_by,Willem Dafoe
Antichrist,acted_by,Charlotte Gainsbourg
