entity_1,relationship,entity_2
Viking,acted_by,Anton Adasinsky
Viking,acted_by,Aleksandr Armer
Viking,acted_by,Vilen Babichev
Viking,acted_by,Rostislav Bershauer
Whiskey Tango Foxtrot,genre,Biography
Whiskey Tango Foxtrot,genre,Comedy
Whiskey Tango Foxtrot,genre,Drama
Whiskey Tango Foxtrot,directed_by,Glenn Ficarra
Whiskey Tango Foxtrot,acted_by,Tina Fey
Whiskey Tango Foxtrot,acted_by,Margot Robbie
Whiskey Tango Foxtrot,acted_by,Martin Freeman
Whiskey Tango Foxtrot,acted_by,Alfred Molina
Trust,genre,Crime
Trust,genre,Drama
Trust,genre,Thriller
Trust,directed_by,David Schwimmer
Trust,acted_by,Clive Owen
Trust,acted_by,Catherine Keener
Trust,acted_by,Liana Liberato
Trust,acted_by,Jason Clarke
Birth of the Dragon,genre,Action
Birth of the Dragon,genre,Biography
Birth of the Dragon,genre,Drama
Birth of the Dragon,directed_by,George Nolfi
Birth of the Dragon,acted_by,Billy Magnussen
Birth of the Dragon,acted_by,Terry Chen
Birth of the Dragon,acted_by,Teresa Navarro
Birth of the Dragon,acted_by,Vanessa Ross
Elysium,genre,Action
Elysium,genre,Drama
Elysium,genre,Sci-Fi
Elysium,directed_by,Neill Blomkamp
Elysium,acted_by,Matt Damon
Elysium,acted_by,Jodie Foster
Elysium,acted_by,Sharlto Copley
Elysium,acted_by,Alice Braga
The Green Inferno,genre,Adventure
The Green Inferno,genre,Horror
The Green Inferno,directed_by,Eli Roth
The Green Inferno,acted_by,Lorenza Izzo
The Green Inferno,acted_by,Ariel Levy
The Green Inferno,acted_by,Aaron Burns
The Green Inferno,acted_by,Kirby Bliss Blanton
Godzilla,genre,Action
Godzilla,genre,Adventure
Godzilla,genre,Sci-Fi
Godzilla,directed_by,Gareth Edwards
Godzilla,acted_by,Aaron Taylor-Johnson
Godzilla,acted_by,Elizabeth Olsen
Godzilla,acted_by,Bryan Cranston
Godzilla,acted_by,Ken Watanabe
The Bourne Legacy,genre,Action
The Bourne Legacy,genre,Adventure
The Bourne Legacy,genre,Mystery
The Bourne Legacy,directed_by,Tony Gilroy
The Bourne Legacy,acted_by,Jeremy Renner
The Bourne Legacy,acted_by,Rachel Weisz
The Bourne Legacy,acted_by,Edward Norton
The Bourne Legacy,acted_by,Scott Glenn
A Good Year,genre,Comedy
A Good Year,genre,Drama
A Good Year,genre,Romance
A Good Year,directed_by,Ridley Scott
A Good Year,acted_by,Russell Crowe
A Good Year,acted_by,Abbie Cornish
A Good Year,acted_by,Albert Finney
A Good Year,acted_by,Marion Cotillard
Friend Request,genre,Horror
Friend Request,genre,Thriller
Friend Request,directed_by,Simon Verhoeven
Friend Request,acted_by,Alycia Debnam-Carey
Friend Request,acted_by,William Moseley
Friend Request,acted_by,Connor Paolo
Friend Request,acted_by,Brit Morgan
Deja Vu,genre,Action
Deja Vu,genre,Sci-Fi
Deja Vu,genre,Thriller
Deja Vu,directed_by,Tony Scott
Deja Vu,acted_by,Denzel Washington
Deja Vu,acted_by,Paula Patton
Deja Vu,acted_by,Jim Caviezel
Deja Vu,acted_by,Val Kilmer
Lucy,genre,Action
Lucy,genre,Sci-Fi
Lucy,genre,Thriller
Lucy,directed_by,Luc Besson
Lucy,acted_by,Scarlett Johansson
Lucy,acted_by,Morgan Freeman
Lucy,acted_by,Min-sik Choi
Lucy,acted_by,Amr Waked
A Quiet Passion,genre,Biography
A Quiet Passion,genre,Drama
A Quiet Passion,directed_by,Terence Davies
A Quiet Passion,acted_by,Cynthia Nixon
A Quiet Passion,acted_by,Jennifer Ehle
A Quiet Passion,acted_by,Duncan Duff
A Quiet Passion,acted_by,Keith Carradine
Need for Speed,genre,Action
Need for Speed,genre,Crime
Need for Speed,genre,Drama
Need for Speed,directed_by,Scott Waugh
Need for Speed,acted_by,Aaron Paul
Need for Speed,acted_by,Dominic Cooper
Need for Speed,acted_by,Imogen Poots
Need for Speed,acted_by,Scott Mescudi
Jack Reacher,genre,Action
Jack Reacher,genre,Crime
Jack Reacher,genre,Mystery
Jack Reacher,directed_by,Christopher McQuarrie
Jack Reacher,acted_by,Tom Cruise
Jack Reacher,acted_by,Rosamund Pike
Jack Reacher,acted_by,Richard Jenkins
Jack Reacher,acted_by,Werner Herzog
The Do-Over,genre,Action
The Do-Over,genre,Adventure
The Do-Over,genre,Comedy
The Do-Over,directed_by,Steven Brill
The Do-Over,acted_by,Adam Sandler
The Do-Over,acted_by,David Spade
The Do-Over,acted_by,Paula Patton
The Do-Over,acted_by,Kathryn Hahn
True Crimes,genre,Crime
True Crimes,genre,Drama
True Crimes,genre,Thriller
True Crimes,directed_by,Alexandros Avranas
True Crimes,acted_by,Jim Carrey
True Crimes,acted_by,Charlotte Gainsbourg
True Crimes,acted_by,Marton Csokas
True Crimes,acted_by,Kati Outinen
American Pastoral,genre,Crime
American Pastoral,genre,Drama
American Pastoral,directed_by,Ewan McGregor
American Pastoral,acted_by,Ewan McGregor
American Pastoral,acted_by,Jennifer Connelly
American Pastoral,acted_by,Dakota Fanning
American Pastoral,acted_by,Peter Riegert
The Ghost Writer,genre,Mystery
The Ghost Writer,genre,Thriller
The Ghost Writer,directed_by,Roman Polanski
The Ghost Writer,acted_by,Ewan McGregor
The Ghost Writer,acted_by,Pierce Brosnan
The Ghost Writer,acted_by,Olivia Williams
The Ghost Writer,acted_by,Jon Bernthal
Limitless,genre,Mystery
Limitless,genre,Sci-Fi
Limitless,genre,Thriller
Limitless,directed_by,Neil Burger
Limitless,acted_by,Bradley Cooper
Limitless,acted_by,Anna Friel
Limitless,acted_by,Abbie Cornish
Limitless,acted_by,Robert De Niro
Spectral,genre,Action
Spectral,genre,Mystery
Spectral,genre,Sci-Fi
Spectral,directed_by,Nic Mathieu
Spectral,acted_by,James Badge Dale
Spectral,acted_by,Emily Mortimer
Spectral,acted_by,Bruce Greenwood
Spectral,acted_by,Max Martini
P.S. I Love You,genre,Drama
P.S. I Love You,genre,Romance
P.S. I Love You,directed_by,Richard LaGravenese
P.S. I Love You,acted_by,Hilary Swank
P.S. I Love You,acted_by,Gerard Butler
P.S. I Love You,acted_by,Harry Connick Jr.
P.S. I Love You,acted_by,Lisa Kudrow
Zipper,genre,Drama
Zipper,genre,Thriller
Zipper,directed_by,Mora Stephens
Zipper,acted_by,Patrick Wilson
Zipper,acted_by,Lena Headey
Zipper,acted_by,Ray Winstone
Zipper,acted_by,Richard Dreyfuss
Midnight Special,genre,Drama
Midnight Special,genre,Mystery
Midnight Special,genre,Sci-Fi
Midnight Special,directed_by,Jeff Nichols
Midnight Special,acted_by,Michael Shannon
Midnight Special,acted_by,Joel Edgerton
Midnight Special,acted_by,Kirsten Dunst
Midnight Special,acted_by,Adam Driver
Don't Think Twice,genre,Comedy
Don't Think Twice,genre,Drama
Don't Think Twice,directed_by,Mike Birbiglia
Don't Think Twice,acted_by,Keegan-Michael Key
Don't Think Twice,acted_by,Gillian Jacobs
Don't Think Twice,acted_by,Mike Birbiglia
Don't Think Twice,acted_by,Chris Gethard
Alice in Wonderland,genre,Adventure
Alice in Wonderland,genre,Family
Alice in Wonderland,genre,Fantasy
Alice in Wonderland,directed_by,Tim Burton
Alice in Wonderland,acted_by,Mia Wasikowska
Alice in Wonderland,acted_by,Johnny Depp
Alice in Wonderland,acted_by,Helena Bonham Carter
Alice in Wonderland,acted_by,Anne Hathaway
Chuck,genre,Biography
Chuck,genre,Drama
Chuck,genre,Sport
Chuck,directed_by,Philippe Falardeau
Chuck,acted_by,Elisabeth Moss
Chuck,acted_by,Naomi Watts
Chuck,acted_by,Ron Perlman
Chuck,acted_by,Liev Schreiber
"I, Daniel Blake",genre,Drama
"I, Daniel Blake",directed_by,Ken Loach
"I, Daniel Blake",acted_by,Dave Johns
"I, Daniel Blake",acted_by,Hayley Squires
"I, Daniel Blake",acted_by,Sharon Percy
"I, Daniel Blake",acted_by,Briana Shann
The Break-Up,genre,Comedy
The Break-Up,genre,Drama
The Break-Up,genre,Romance
The Break-Up,directed_by,Peyton Reed
The Break-Up,acted_by,Jennifer Aniston
The Break-Up,acted_by,Vince Vaughn
The Break-Up,acted_by,Jon Favreau
The Break-Up,acted_by,Joey Lauren Adams
Loving,genre,Biography
Loving,genre,Drama
Loving,genre,Romance
Loving,directed_by,Jeff Nichols
Loving,acted_by,Ruth Negga
Loving,acted_by,Joel Edgerton
Loving,acted_by,Will Dalton
Loving,acted_by,Dean Mumford
Fantastic Four,genre,Action
Fantastic Four,genre,Adventure
Fantastic Four,genre,Sci-Fi
Fantastic Four,directed_by,Josh Trank
Fantastic Four,acted_by,Miles Teller
Fantastic Four,acted_by,Kate Mara
Fantastic Four,acted_by,Michael B. Jordan
Fantastic Four,acted_by,Jamie Bell
The Survivalist,genre,Drama
The Survivalist,genre,Sci-Fi
The Survivalist,genre,Thriller
The Survivalist,directed_by,Stephen Fingleton
The Survivalist,acted_by,Mia Goth
The Survivalist,acted_by,Martin McCann
The Survivalist,acted_by,Barry Ward
The Survivalist,acted_by,Andrew Simpson
Colonia,genre,Drama
Colonia,genre,Romance
Colonia,genre,Thriller
Colonia,directed_by,Florian Gallenberger
Colonia,acted_by,Emma Watson
Colonia,acted_by,Daniel Brühl
Colonia,acted_by,Michael Nyqvist
Colonia,acted_by,Richenda Carey
The Boy Next Door,genre,Mystery
The Boy Next Door,genre,Thriller
The Boy Next Door,directed_by,Rob Cohen
The Boy Next Door,acted_by,Jennifer Lopez
The Boy Next Door,acted_by,Ryan Guzman
The Boy Next Door,acted_by,Kristin Chenoweth
The Boy Next Door,acted_by,John Corbett
The Gift,genre,Mystery
The Gift,genre,Thriller
The Gift,directed_by,Joel Edgerton
The Gift,acted_by,Jason Bateman
The Gift,acted_by,Rebecca Hall
The Gift,acted_by,Joel Edgerton
The Gift,acted_by,Allison Tolman
Dracula Untold,genre,Action
Dracula Untold,genre,Drama
Dracula Untold,genre,Fantasy
Dracula Untold,directed_by,Gary Shore
Dracula Untold,acted_by,Luke Evans
Dracula Untold,acted_by,Dominic Cooper
Dracula Untold,acted_by,Sarah Gadon
Dracula Untold,acted_by,Art Parkinson
In the Heart of the Sea,genre,Action
In the Heart of the Sea,genre,Adventure
In the Heart of the Sea,genre,Biography
In the Heart of the Sea,directed_by,Ron Howard
In the Heart of the Sea,acted_by,Chris Hemsworth
In the Heart of the Sea,acted_by,Cillian Murphy
In the Heart of the Sea,acted_by,Brendan Gleeson
In the Heart of the Sea,acted_by,Ben Whishaw
Idiocracy,genre,Adventure
Idiocracy,genre,Comedy
Idiocracy,genre,Sci-Fi
Idiocracy,directed_by,Mike Judge
Idiocracy,acted_by,Luke Wilson
Idiocracy,acted_by,Maya Rudolph
Idiocracy,acted_by,Dax Shepard
Idiocracy,acted_by,Terry Crews
The Expendables,genre,Action
The Expendables,genre,Adventure
The Expendables,genre,Thriller
The Expendables,directed_by,Sylvester Stallone
The Expendables,acted_by,Sylvester Stallone
The Expendables,acted_by,Jason Statham
The Expendables,acted_by,Jet Li
The Expendables,acted_by,Dolph Lundgren
Evil Dead,genre,Fantasy
Evil Dead,genre,Horror
Evil Dead,directed_by,Fede Alvarez
Evil Dead,acted_by,Jane Levy
Evil Dead,acted_by,Shiloh Fernandez
Evil Dead,acted_by,Jessica Lucas
Evil Dead,acted_by,Lou Taylor Pucci
Sinister,genre,Horror
Sinister,genre,Mystery
Sinister,directed_by,Scott Derrickson
Sinister,acted_by,Ethan Hawke
Sinister,acted_by,Juliet Rylance
Sinister,acted_by,James Ransone
Sinister,acted_by,Fred Dalton Thompson
Wreck-It Ralph,genre,Animation
Wreck-It Ralph,genre,Adventure
Wreck-It Ralph,genre,Comedy
Wreck-It Ralph,directed_by,Rich Moore
Wreck-It Ralph,acted_by,John C. Reilly
Wreck-It Ralph,acted_by,Jack McBrayer
Wreck-It Ralph,acted_by,Jane Lynch
Wreck-It Ralph,acted_by,Sarah Silverman
Snow White and the Huntsman,genre,Action
Snow White and the Huntsman,genre,Adventure
Snow White and the Huntsman,genre,Drama
Snow White and the Huntsman,directed_by,Rupert Sanders
Snow White and the Huntsman,acted_by,Kristen Stewart
Snow White and the Huntsman,acted_by,Chris Hemsworth
Snow White and the Huntsman,acted_by,Charlize Theron
Snow White and the Huntsman,acted_by,Sam Claflin
Pan,genre,Adventure
Pan,genre,Family
Pan,genre,Fantasy
Pan,directed_by,Joe Wright
Pan,acted_by,Levi Miller
Pan,acted_by,Hugh Jackman
Pan,acted_by,Garrett Hedlund
Pan,acted_by,Rooney Mara
Transformers: Dark of the Moon,genre,Action
Transformers: Dark of the Moon,genre,Adventure
Transformers: Dark of the Moon,genre,Sci-Fi
Transformers: Dark of the Moon,directed_by,Michael Bay
Transformers: Dark of the Moon,acted_by,Shia LaBeouf
Transformers: Dark of the Moon,acted_by,Rosie Huntington-Whiteley
Transformers: Dark of the Moon,acted_by,Tyrese Gibson
Transformers: Dark of the Moon,acted_by,Josh Duhamel
Juno,genre,Comedy
Juno,genre,Drama
Juno,directed_by,Jason Reitman
Juno,acted_by,Ellen Page
Juno,acted_by,Michael Cera
Juno,acted_by,Jennifer Garner
Juno,acted_by,Jason Bateman
A Hologram for the King,genre,Comedy
A Hologram for the King,genre,Drama
A Hologram for the King,directed_by,Tom Tykwer
A Hologram for the King,acted_by,Tom Hanks
A Hologram for the King,acted_by,Sarita Choudhury
A Hologram for the King,acted_by,Ben Whishaw
A Hologram for the King,acted_by,Alexander Black
Money Monster,genre,Crime
Money Monster,genre,Drama
Money Monster,genre,Thriller
Money Monster,directed_by,Jodie Foster
Money Monster,acted_by,George Clooney
Money Monster,acted_by,Julia Roberts
Money Monster,acted_by,Jack O'Connell
Money Monster,acted_by,Dominic West
The Other Woman,genre,Comedy
The Other Woman,genre,Romance
The Other Woman,directed_by,Nick Cassavetes
The Other Woman,acted_by,Cameron Diaz
The Other Woman,acted_by,Leslie Mann
The Other Woman,acted_by,Kate Upton
The Other Woman,acted_by,Nikolaj Coster-Waldau
Enchanted,genre,Animation
Enchanted,genre,Comedy
Enchanted,genre,Family
Enchanted,directed_by,Kevin Lima
Enchanted,acted_by,Amy Adams
Enchanted,acted_by,Susan Sarandon
Enchanted,acted_by,James Marsden
Enchanted,acted_by,Patrick Dempsey
The Intern,genre,Comedy
The Intern,genre,Drama
The Intern,directed_by,Nancy Meyers
The Intern,acted_by,Robert De Niro
The Intern,acted_by,Anne Hathaway
The Intern,acted_by,Rene Russo
The Intern,acted_by,Anders Holm
Little Miss Sunshine,genre,Comedy
Little Miss Sunshine,genre,Drama
Little Miss Sunshine,directed_by,Jonathan Dayton
Little Miss Sunshine,acted_by,Steve Carell
Little Miss Sunshine,acted_by,Toni Collette
Little Miss Sunshine,acted_by,Greg Kinnear
Little Miss Sunshine,acted_by,Abigail Breslin
Bleed for This,genre,Biography
Bleed for This,genre,Drama
Bleed for This,genre,Sport
Bleed for This,directed_by,Ben Younger
Bleed for This,acted_by,Miles Teller
Bleed for This,acted_by,Aaron Eckhart
Bleed for This,acted_by,Katey Sagal
Bleed for This,acted_by,Ciarán Hinds
Clash of the Titans,genre,Action
Clash of the Titans,genre,Adventure
Clash of the Titans,genre,Fantasy
Clash of the Titans,directed_by,Louis Leterrier
Clash of the Titans,acted_by,Sam Worthington
Clash of the Titans,acted_by,Liam Neeson
Clash of the Titans,acted_by,Ralph Fiennes
Clash of the Titans,acted_by,Jason Flemyng
The Finest Hours,genre,Action
The Finest Hours,genre,Drama
The Finest Hours,genre,History
The Finest Hours,directed_by,Craig Gillespie
The Finest Hours,acted_by,Chris Pine
The Finest Hours,acted_by,Casey Affleck
The Finest Hours,acted_by,Ben Foster
The Finest Hours,acted_by,Eric Bana
Tron,genre,Action
Tron,genre,Adventure
Tron,genre,Sci-Fi
Tron,directed_by,Joseph Kosinski
Tron,acted_by,Jeff Bridges
Tron,acted_by,Garrett Hedlund
Tron,acted_by,Olivia Wilde
Tron,acted_by,Bruce Boxleitner
The Hunger Games: Catching Fire,genre,Action
The Hunger Games: Catching Fire,genre,Adventure
The Hunger Games: Catching Fire,genre,Mystery
The Hunger Games: Catching Fire,directed_by,Francis Lawrence
The Hunger Games: Catching Fire,acted_by,Jennifer Lawrence
The Hunger Games: Catching Fire,acted_by,Josh Hutcherson
The Hunger Games: Catching Fire,acted_by,Liam Hemsworth
The Hunger Games: Catching Fire,acted_by,Philip Seymour Hoffman
All Good Things,genre,Crime
All Good Things,genre,Drama
All Good Things,genre,Mystery
All Good Things,directed_by,Andrew Jarecki
All Good Things,acted_by,Ryan Gosling
All Good Things,acted_by,Kirsten Dunst
All Good Things,acted_by,Frank Langella
All Good Things,acted_by,Lily Rabe
Kickboxer: Vengeance,genre,Action
Kickboxer: Vengeance,directed_by,John Stockwell
Kickboxer: Vengeance,acted_by,Dave Bautista
Kickboxer: Vengeance,acted_by,Alain Moussi
Kickboxer: Vengeance,acted_by,Gina Carano
Kickboxer: Vengeance,acted_by,Jean-Claude Van Damme
The Last Airbender,genre,Action
The Last Airbender,genre,Adventure
The Last Airbender,genre,Family
The Last Airbender,directed_by,M. Night Shyamalan
The Last Airbender,acted_by,Noah Ringer
The Last Airbender,acted_by,Nicola Peltz
The Last Airbender,acted_by,Jackson Rathbone
The Last Airbender,acted_by,Dev Patel
Sex Tape,genre,Comedy
Sex Tape,genre,Romance
Sex Tape,directed_by,Jake Kasdan
Sex Tape,acted_by,Jason Segel
Sex Tape,acted_by,Cameron Diaz
Sex Tape,acted_by,Rob Corddry
Sex Tape,acted_by,Ellie Kemper
What to Expect When You're Expecting,genre,Comedy
What to Expect When You're Expecting,genre,Drama
What to Expect When You're Expecting,genre,Romance
What to Expect When You're Expecting,directed_by,Kirk Jones
What to Expect When You're Expecting,acted_by,Cameron Diaz
What to Expect When You're Expecting,acted_by,Matthew Morrison
What to Expect When You're Expecting,acted_by,J. Todd Smith
What to Expect When You're Expecting,acted_by,Dennis Quaid
Moneyball,genre,Biography
Moneyball,genre,Drama
Moneyball,genre,Sport
Moneyball,directed_by,Bennett Miller
Moneyball,acted_by,Brad Pitt
Moneyball,acted_by,Robin Wright
Moneyball,acted_by,Jonah Hill
Moneyball,acted_by,Philip Seymour Hoffman
Ghost Rider,genre,Action
Ghost Rider,genre,Fantasy
Ghost Rider,genre,Thriller
Ghost Rider,directed_by,Mark Steven Johnson
Ghost Rider,acted_by,Nicolas Cage
Ghost Rider,acted_by,Eva Mendes
Ghost Rider,acted_by,Sam Elliott
Ghost Rider,acted_by,Matt Long
Unbroken,genre,Biography
Unbroken,genre,Drama
Unbroken,genre,Sport
Unbroken,directed_by,Angelina Jolie
Unbroken,acted_by,Jack O'Connell
Unbroken,acted_by,Miyavi
Unbroken,acted_by,Domhnall Gleeson
Unbroken,acted_by,Garrett Hedlund
Immortals,genre,Action
Immortals,genre,Drama
Immortals,genre,Fantasy
Immortals,directed_by,Tarsem Singh
Immortals,acted_by,Henry Cavill
Immortals,acted_by,Mickey Rourke
Immortals,acted_by,John Hurt
Immortals,acted_by,Stephen Dorff
Sunshine,genre,Adventure
Sunshine,genre,Sci-Fi
Sunshine,genre,Thriller
Sunshine,directed_by,Danny Boyle
Sunshine,acted_by,Cillian Murphy
Sunshine,acted_by,Rose Byrne
Sunshine,acted_by,Chris Evans
Sunshine,acted_by,Michelle Yeoh
Brave,genre,Animation
Brave,genre,Adventure
Brave,genre,Comedy
Brave,directed_by,Mark Andrews
Brave,acted_by,Kelly Macdonald
Brave,acted_by,Billy Connolly
Brave,acted_by,Emma Thompson
Brave,acted_by,Julie Walters
Män som hatar kvinnor,genre,Drama
Män som hatar kvinnor,genre,Mystery
Män som hatar kvinnor,genre,Thriller
Män som hatar kvinnor,directed_by,Niels Arden Oplev
Män som hatar kvinnor,acted_by,Michael Nyqvist
Män som hatar kvinnor,acted_by,Noomi Rapace
Män som hatar kvinnor,acted_by,Ewa Fröling
Män som hatar kvinnor,acted_by,Lena Endre
Adoration,genre,Drama
Adoration,genre,Romance
Adoration,directed_by,Anne Fontaine
Adoration,acted_by,Naomi Watts
Adoration,acted_by,Robin Wright
Adoration,acted_by,Xavier Samuel
Adoration,acted_by,James Frecheville
The Drop,genre,Crime
The Drop,genre,Drama
The Drop,genre,Mystery
The Drop,directed_by,Michaël R. Roskam
The Drop,acted_by,Tom Hardy
The Drop,acted_by,Noomi Rapace
The Drop,acted_by,James Gandolfini
The Drop,acted_by,Matthias Schoenaerts
She's the Man,genre,Comedy
She's the Man,genre,Romance
She's the Man,genre,Sport
She's the Man,directed_by,Andy Fickman
She's the Man,acted_by,Amanda Bynes
She's the Man,acted_by,Laura Ramsey
She's the Man,acted_by,Channing Tatum
She's the Man,acted_by,Vinnie Jones
Daddy's Home,genre,Comedy
Daddy's Home,genre,Family
Daddy's Home,directed_by,Sean Anders
Daddy's Home,acted_by,Will Ferrell
Daddy's Home,acted_by,Mark Wahlberg
Daddy's Home,acted_by,Linda Cardellini
Daddy's Home,acted_by,Thomas Haden Church
Let Me In,genre,Drama
Let Me In,genre,Horror
Let Me In,genre,Mystery
Let Me In,directed_by,Matt Reeves
Let Me In,acted_by,Kodi Smit-McPhee
Let Me In,acted_by,Chloë Grace Moretz
Let Me In,acted_by,Richard Jenkins
Let Me In,acted_by,Cara Buono
Never Back Down,genre,Action
Never Back Down,genre,Drama
Never Back Down,genre,Sport
Never Back Down,directed_by,Jeff Wadlow
Never Back Down,acted_by,Sean Faris
Never Back Down,acted_by,Djimon Hounsou
Never Back Down,acted_by,Amber Heard
Never Back Down,acted_by,Cam Gigandet
Grimsby,genre,Action
Grimsby,genre,Adventure
Grimsby,genre,Comedy
Grimsby,directed_by,Louis Leterrier
Grimsby,acted_by,Sacha Baron Cohen
Grimsby,acted_by,Mark Strong
Grimsby,acted_by,Rebel Wilson
Grimsby,acted_by,Freddie Crowder
Moon,genre,Drama
Moon,genre,Mystery
Moon,genre,Sci-Fi
Moon,directed_by,Duncan Jones
Moon,acted_by,Sam Rockwell
Moon,acted_by,Kevin Spacey
Moon,acted_by,Dominique McElligott
Moon,acted_by,Rosie Shaw
Megamind,genre,Animation
Megamind,genre,Action
Megamind,genre,Comedy
Megamind,directed_by,Tom McGrath
Megamind,acted_by,Will Ferrell
Megamind,acted_by,Jonah Hill
Megamind,acted_by,Brad Pitt
Megamind,acted_by,Tina Fey
Gangster Squad,genre,Action
Gangster Squad,genre,Crime
Gangster Squad,genre,Drama
Gangster Squad,directed_by,Ruben Fleischer
Gangster Squad,acted_by,Sean Penn
Gangster Squad,acted_by,Ryan Gosling
Gangster Squad,acted_by,Emma Stone
Gangster Squad,acted_by,Giovanni Ribisi
Blood Father,genre,Action
Blood Father,genre,Crime
Blood Father,genre,Drama
Blood Father,directed_by,Jean-François Richet
Blood Father,acted_by,Mel Gibson
Blood Father,acted_by,Erin Moriarty
Blood Father,acted_by,Diego Luna
Blood Father,acted_by,Michael Parks
He's Just Not That Into You,genre,Comedy
He's Just Not That Into You,genre,Drama
He's Just Not That Into You,genre,Romance
He's Just Not That Into You,directed_by,Ken Kwapis
He's Just Not That Into You,acted_by,Jennifer Aniston
He's Just Not That Into You,acted_by,Jennifer Connelly
He's Just Not That Into You,acted_by,Morgan Lily
He's Just Not That Into You,acted_by,Trenton Rogers
Kung Fu Panda 3,genre,Animation
Kung Fu Panda 3,genre,Action
Kung Fu Panda 3,genre,Adventure
Kung Fu Panda 3,directed_by,Alessandro Carloni
Kung Fu Panda 3,acted_by,Jack Black
Kung Fu Panda 3,acted_by,Bryan Cranston
Kung Fu Panda 3,acted_by,Dustin Hoffman
Kung Fu Panda 3,acted_by,Angelina Jolie
The Rise of the Krays,genre,Crime
The Rise of the Krays,genre,Drama
The Rise of the Krays,directed_by,Zackary Adler
The Rise of the Krays,acted_by,Matt Vael
The Rise of the Krays,acted_by,Simon Cotton
The Rise of the Krays,acted_by,Kevin Leslie
The Rise of the Krays,acted_by,Olivia Moyles
Handsome Devil,genre,Drama
Handsome Devil,directed_by,John Butler
Handsome Devil,acted_by,Fionn O'Shea
Handsome Devil,acted_by,Nicholas Galitzine
Handsome Devil,acted_by,Andrew Scott
Handsome Devil,acted_by,Moe Dunford
Winter's Bone,genre,Drama
Winter's Bone,directed_by,Debra Granik
Winter's Bone,acted_by,Jennifer Lawrence
Winter's Bone,acted_by,John Hawkes
Winter's Bone,acted_by,Garret Dillahunt
Winter's Bone,acted_by,Isaiah Stone
Horrible Bosses,genre,Comedy
Horrible Bosses,genre,Crime
Horrible Bosses,directed_by,Seth Gordon
Horrible Bosses,acted_by,Jason Bateman
Horrible Bosses,acted_by,Charlie Day
Horrible Bosses,acted_by,Jason Sudeikis
Horrible Bosses,acted_by,Steve Wiebe
Mommy,genre,Drama
Mommy,directed_by,Xavier Dolan
Mommy,acted_by,Anne Dorval
Mommy,acted_by,Antoine-Olivier Pilon
Mommy,acted_by,Suzanne Clément
Mommy,acted_by,Patrick Huard
Hellboy II: The Golden Army,genre,Action
Hellboy II: The Golden Army,genre,Adventure
Hellboy II: The Golden Army,genre,Fantasy
Hellboy II: The Golden Army,directed_by,Guillermo del Toro
Hellboy II: The Golden Army,acted_by,Ron Perlman
Hellboy II: The Golden Army,acted_by,Selma Blair
Hellboy II: The Golden Army,acted_by,Doug Jones
Hellboy II: The Golden Army,acted_by,John Alexander
Beautiful Creatures,genre,Drama
Beautiful Creatures,genre,Fantasy
Beautiful Creatures,genre,Romance
Beautiful Creatures,directed_by,Richard LaGravenese
Beautiful Creatures,acted_by,Alice Englert
Beautiful Creatures,acted_by,Viola Davis
Beautiful Creatures,acted_by,Emma Thompson
Beautiful Creatures,acted_by,Alden Ehrenreich
Toni Erdmann,genre,Comedy
Toni Erdmann,genre,Drama
Toni Erdmann,directed_by,Maren Ade
Toni Erdmann,acted_by,Sandra Hüller
Toni Erdmann,acted_by,Peter Simonischek
Toni Erdmann,acted_by,Michael Wittenborn
Toni Erdmann,acted_by,Thomas Loibl
The Lovely Bones,genre,Drama
The Lovely Bones,genre,Fantasy
The Lovely Bones,genre,Thriller
The Lovely Bones,directed_by,Peter Jackson
The Lovely Bones,acted_by,Rachel Weisz
The Lovely Bones,acted_by,Mark Wahlberg
The Lovely Bones,acted_by,Saoirse Ronan
The Lovely Bones,acted_by,Susan Sarandon
The Assassination of Jesse James by the Coward Robert Ford,genre,Biography
The Assassination of Jesse James by the Coward Robert Ford,genre,Crime
The Assassination of Jesse James by the Coward Robert Ford,genre,Drama
The Assassination of Jesse James by the Coward Robert Ford,directed_by,Andrew Dominik
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Brad Pitt
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Casey Affleck
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Sam Shepard
The Assassination of Jesse James by the Coward Robert Ford,acted_by,Mary-Louise Parker
Don Jon,genre,Comedy
Don Jon,genre,Drama
Don Jon,genre,Romance
Don Jon,directed_by,Joseph Gordon-Levitt
Don Jon,acted_by,Joseph Gordon-Levitt
Don Jon,acted_by,Scarlett Johansson
Don Jon,acted_by,Julianne Moore
Don Jon,acted_by,Tony Danza
Bastille Day,genre,Action
Bastille Day,genre,Crime
Bastille Day,genre,Drama
Bastille Day,directed_by,James Watkins
Bastille Day,acted_by,Idris Elba
Bastille Day,acted_by,Richard Madden
Bastille Day,acted_by,Charlotte Le Bon
Bastille Day,acted_by,Kelly Reilly
2307: Winter's Dream,genre,Sci-Fi
2307: Winter's Dream,directed_by,Joey Curtis
2307: Winter's Dream,acted_by,Paul Sidhu
2307: Winter's Dream,acted_by,Branden Coles
2307: Winter's Dream,acted_by,Arielle Holmes
2307: Winter's Dream,acted_by,Kelcey Watson
Free State of Jones,genre,Action
Free State of Jones,genre,Biography
Free State of Jones,genre,Drama
